stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
5665,5665,LINDBERGH @ GRAVOIS NB,MID-BLOCK LINDBERGH @ GRAVOIS NB,38.531720,-90.383280
7591,7591,GRAVOIS @ GOETHE WB,NEAR SIDE GRAVOIS @ GOETHE WB,38.575028,-90.278747
6694,6694,NEW HALLS FERRY @ GREENGRASS NB,NEAR SIDE NEW HALLS FERRY @ GREENGRASS NB,38.787179,-90.280546
8772,8772,WATSON @ ALDERSHOT EB,NEAR SIDE WATSON @ ALDERSHOT EB,38.569765,-90.337247
7797,7797,GRAVOIS @ COR JESU ACADEMY EB,MID-BLOCK GRAVOIS @ COR JESU ACADEMY EB,38.547937,-90.344967
9209,9209,NATURAL BRIDGE @ BRENTON EB,NEAR SIDE NATURAL BRIDGE @ BRENTON EB,38.731590,-90.349359
9115,9115,NATURAL BRIDGE @ FAIR WB,NEAR SIDE NATURAL BRIDGE @ FAIR WB,38.666378,-90.228430
12028,12028,CROSS @ OAK NB,FAR SIDE CROSS @ OAK NB,38.562677,-89.899282
11156,11156,WEST @ LINDBERGH CIRCLE NB,NEAR SIDE WEST @ LINDBERGH CIRCLE NB,38.517018,-89.945213
11269,11269,ILLINOIS @ D STREET NB,NEAR SIDE ILLINOIS @ D STREET NB,38.517538,-89.984088
12830,12830,510 25TH STREET NB,MID-BLOCK 510 25TH STREET NB,38.613333,-90.128660
14166,14166,JESSE @ CAMP NB,FAR SIDE JESSE @ CAMP NB,38.548135,-90.199283
3266,3266,GERMANIA @ EUGENE NB,FAR SIDE GERMANIA @ EUGENE NB,38.554620,-90.270500
2338,2338,KINGSHIGHWAY @ THOLOZAN NB,NEAR SIDE KINGSHIGHWAY @ THOLOZAN NB,38.593870,-90.271510
6304,6304,RIVERVIEW @ ORCHID SB,FAR SIDE RIVERVIEW @ ORCHID SB,38.719702,-90.240958
8697,8697,CHIPPEWA @ MACKLIND WB,NEAR SIDE CHIPPEWA @ MACKLIND WB,38.592371,-90.283579
15199,15199,637 DUNN WB,FAR SIDE 637 DUNN WB,38.779662,-90.362867
9279,9279,PARNELL @ ST. LOUIS SB,FAR SIDE PARNELL @ ST. LOUIS SB,38.652789,-90.211125
8633,8633,UNION @ BIRCHER NB,FAR SIDE UNION @ BIRCHER NB,38.688850,-90.250100
15590,15590,ILLINOIS @ DONALD BAILEY NB,FAR SIDE ILLINOIS @ DONALD BAILEY NB,38.622866,-89.985005
13815,13815,CASS @ SPRING EB,NEAR SIDE CASS @ SPRING EB,38.648944,-90.228062
3374,3374,39TH STREET @ LAFAYETTE SB,NEAR SIDE 39TH STREET @ LAFAYETTE SB,38.617875,-90.244980
3273,3273,GERMANIA @ ALLEMANIA NB,NEAR SIDE GERMANIA @ ALLEMANIA NB,38.561807,-90.288999
2934,2934,WATSON @ MARDEL NB,NEAR SIDE WATSON @ MARDEL NB,38.595612,-90.300963
1812,1812,SHAW @ LAWRENCE EB,NEAR SIDE SHAW @ LAWRENCE EB,38.615812,-90.248233
2152,2152,CARTER @ CINTRA EB,FAR SIDE CARTER @ CINTRA EB,38.679873,-90.235991
3882,3882,ALABAMA @ DAVIS WB,FAR SIDE ALABAMA @ DAVIS WB,38.546677,-90.269258
5616,5616,SAPPINGTON BARRACKS @ BLOSSOMHEATH  EB,NEAR SIDE SAPPINGTON BARRACKS @ BLOSSOMHEATH  EB,38.501907,-90.308279
6562,6562,BROADWAY @ HOLLY HILLS NB,NEAR SIDE BROADWAY @ HOLLY HILLS NB,38.556070,-90.247938
9753,9753,PATTERSON @ FALCON SB,NEAR SIDE PATTERSON @ FALCON SB,38.812182,-90.326301
9728,9728,NEW HALLS FERRY @ WEDGEWOOD SB,FAR SIDE NEW HALLS FERRY @ WEDGEWOOD SB,38.816210,-90.303484
12138,12138,MAIN @ 22ND STREET SB,NEAR SIDE MAIN @ 22ND STREET SB,38.521573,-90.008191
16274,16274,8920 PERSHALL EB,FAR SIDE 8920 PERSHALL EB,38.776417,-90.347326
2385,2385,WEST FLORISSANT @ SHREVE NB,FAR SIDE WEST FLORISSANT @ SHREVE NB,38.687173,-90.232369
3145,3145,OLIVE @ FRIESE EB,FAR SIDE OLIVE @ FRIESE EB,38.673970,-90.379490
2276,2276,KINGSHIGHWAY @ LILLIAN SB,NEAR SIDE KINGSHIGHWAY @ LILLIAN SB,38.686948,-90.244733
2026,2026,DELMAR @ CLARA WB,FAR SIDE DELMAR @ CLARA WB,38.653886,-90.282324
3981,3981,ALABAMA @ DAVIS NB,FAR SIDE ALABAMA @ DAVIS NB,38.547052,-90.268571
3883,3883,LEMAY FERRY @ WEBER WB,FAR SIDE LEMAY FERRY @ WEBER WB,38.544676,-90.271926
4828,4828,NORTH OUTER FORTY @ AAA WB,FAR SIDE NORTH OUTER FORTY @ AAA WB,38.639116,-90.477842
9850,9850,NEW BALLWIN @ WHISPERING FOREST SB,NEAR SIDE NEW BALLWIN @ WHISPERING FOREST SB,38.569144,-90.557678
11455,11455,7246 WESTFIED PLAZA WB,FAR SIDE 7246 WESTFIED PLAZA WB,38.541952,-90.052695
13390,13390,BELLEVUE @ LA VETA SB,FAR SIDE BELLEVUE @ LA VETA SB,38.623588,-90.313131
12401,12401,FOREST @ KINGSHIGHWAY WB,FAR SIDE FOREST @ KINGSHIGHWAY WB,38.636932,-90.093385
3786,3786,WEST FLORISSANT @ GANO SB,NEAR SIDE WEST FLORISSANT @ GANO SB,38.670959,-90.213780
13139,13139,STATE @ 80TH STREET EB,NEAR SIDE STATE @ 80TH STREET EB,38.594118,-90.069471
5188,5188,MANCHESTER @ OLD SULPHUR SPRING EB,FAR SIDE MANCHESTER @ OLD SULPHUR SPRING EB,38.592806,-90.513129
5202,5202,CLARKSON @ VERO NB,NEAR SIDE CLARKSON @ VERO NB,38.596388,-90.585642
7404,7404,GOODFELLOW @ WABADA SB,FAR SIDE GOODFELLOW @ WABADA SB,38.675023,-90.277498
9173,9173,NATURAL BRIDGE @ LA GUARDIA WB,FAR SIDE NATURAL BRIDGE @ LA GUARDIA WB,38.725010,-90.337865
10534,10534,LACLEDE STATION ROAD @ IDAMOR SB,FAR SIDE LACLEDE STATION ROAD @ IDAMOR SB,38.560152,-90.341321
10112,10112,CLAYTON @ GREENBRIAR EB,NEAR SIDE CLAYTON @ GREENBRIAR EB,38.609630,-90.559772
10620,10620,8TH AND PINE METROLINK STATION,,38.627908,-90.192705
11556,11556,MAIN @ LINCOLN SB,FAR SIDE MAIN @ LINCOLN SB,38.634126,-90.027945
12634,12634,CHURCH @ OLD MISSOURI WB,FAR SIDE CHURCH @ OLD MISSOURI WB,38.558413,-90.108688
13055,13055,WATER @ GARDEN NB,FAR SIDE WATER @ GARDEN NB,38.556700,-90.199123
12530,12530,25TH STREET @ GROSS NB,FAR SIDE 25TH STREET @ GROSS NB,38.630914,-90.121305
14711,14711,PARKER @ POGGEMOELLER EB,FAR SIDE PARKER @ POGGEMOELLER EB,38.795353,-90.228016
15438,15438,MCKINLEY @ HIGH WB,NEAR SIDE MCKINLEY @ HIGH WB,38.506916,-89.982690
4850,4850,CLAYTON @ MASONRIDGE WB,NEAR SIDE CLAYTON @ MASONRIDGE WB,38.631334,-90.487751
5404,5404,DALE @ WOODLAND EB,FAR SIDE DALE @ WOODLAND EB,38.627554,-90.321129
6239,6239,25TH STREET @ SALISBURY NB,NEAR SIDE 25TH STREET @ SALISBURY NB,38.658242,-90.208170
10013,10013,LEMAY FERRY @ SWISS SB,FAR SIDE LEMAY FERRY @ SWISS SB,38.498765,-90.336956
10236,10236,LEMAY FERRY @ LEMAY WOODS SB,NEAR SIDE LEMAY FERRY @ LEMAY WOODS SB,38.470123,-90.355387
15575,15575,13TH STREET @ EXCHANGE SB,NEAR SIDE 13TH STREET @ EXCHANGE SB,38.631682,-90.137118
11373,11373,F STREET @ 5TH STREET EB,FAR SIDE F STREET @ 5TH STREET EB,38.519895,-89.990996
12151,12151,MAIN @ 6TH STREET SB,NEAR SIDE MAIN @ 6TH STREET SB,38.513777,-89.993954
10505,10505,BROADWAY @ VELMA NB,FAR SIDE BROADWAY @ VELMA NB,38.529829,-90.277005
12501,12501,KINGSHIGHWAY @ WESTMORELAND NB,NEAR SIDE KINGSHIGHWAY @ WESTMORELAND NB,38.627215,-90.092903
12197,12197,MAIN @ 15TH STREET WB,NEAR SIDE MAIN @ 15TH STREET WB,38.517176,-90.000704
16176,16176,FOREST @ 51ST STREET EB,NEAR SIDE FOREST @ 51ST STREET EB,38.636758,-90.096743
3271,3271,GERMANIA @ MORGANFORD NB,FAR SIDE GERMANIA @ MORGANFORD NB,38.560358,-90.282761
2811,2811,LOCKWOOD @ ORCHARD WB,FAR SIDE LOCKWOOD @ ORCHARD WB,38.592187,-90.350922
3798,3798,NORTH FLORISSANT @ PALM SB,FAR SIDE NORTH FLORISSANT @ PALM SB,38.655983,-90.203237
13173,13173,STATE @ 82ND STREET WB,FAR SIDE STATE @ 82ND STREET WB,38.593050,-90.067379
5015,5015,MANCHESTER @ DAWNING WB,FAR SIDE MANCHESTER @ DAWNING WB,38.603289,-90.441585
5699,5699,LINDBERGH @ CHAMINADE NB,NEAR SIDE LINDBERGH @ CHAMINADE NB,38.648771,-90.405333
5960,5960,HANLEY @ LITZSINGER NB,NEAR SIDE HANLEY @ LITZSINGER NB,38.616629,-90.334351
6856,6856,PARKER @ CENTERBROOK WB,NEAR SIDE PARKER @ CENTERBROOK WB,38.793455,-90.262155
6135,6135,FAIR @ NATURAL BRIDGE SB,NEAR SIDE FAIR @ NATURAL BRIDGE SB,38.666700,-90.228789
8940,8940,KINGSHIGHWAY @ GOETHE SB,FAR SIDE KINGSHIGHWAY @ GOETHE SB,38.579155,-90.281517
8610,8610,UNION @ DELMAR NB,NEAR SIDE UNION @ DELMAR NB,38.652419,-90.273297
8304,8304,5251 JENNINGS STATION ROAD SB,FAR SIDE 5251 JENNINGS STATION ROAD SB,38.706441,-90.269263
7124,7124,DR ML KING @ VANDEVENTER EB,NEAR SIDE DR ML KING @ VANDEVENTER EB,38.650942,-90.232654
11663,11663,MORRISON @ HILL NB,FAR SIDE MORRISON @ HILL NB,38.667951,-89.983364
11457,11457,WESTFIELD PLAZA @ WESTFIELD PLAZA EB,NEAR SIDE WESTFIELD PLAZA @ WESTFIELD PLAZA EB,38.545015,-90.051981
11990,11990,LEBANON @ HECKER EB,NEAR SIDE LEBANON @ HECKER EB,38.525473,-89.976172
10496,10496,KINGSTON @ EARLSFIELD NB,NEAR SIDE KINGSTON @ EARLSFIELD NB,38.515504,-90.284119
12036,12036,EAST US-50 @ PARK ENTRANCE PLACE EB,NEAR SIDE EAST US-50 @ PARK ENTRANCE PLACE EB,38.584667,-89.906046
12551,12551,FOREST @ WASHINGTON PARK EB,NEAR SIDE FOREST @ WASHINGTON PARK EB,38.636748,-90.099410
3955,3955,LEMAY FERRY @ LEMAY PLAZA NB,MID-BLOCK LEMAY FERRY @ LEMAY PLAZA NB,38.520699,-90.303730
4907,4907,9644 CLAYTON EB,MID-BLOCK 9644 CLAYTON EB,38.639096,-90.387902
4902,4902,LINDBERGH @ HILTON FRONTENAC SB,MID-BLOCK LINDBERGH @ HILTON FRONTENAC SB,38.633723,-90.405911
6506,6506,OLD HALLS FERRY @ NETHERTON SB,NEAR SIDE OLD HALLS FERRY @ NETHERTON SB,38.774531,-90.262677
5863,5863,GRAHAM @ 315 GRAHAM SB,MID-BLOCK GRAHAM @ 315 GRAHAM SB,38.787984,-90.335103
7240,7240,ST. LOUIS @ LAMBDIN EB,NEAR SIDE ST. LOUIS @ LAMBDIN EB,38.662369,-90.236502
7787,7787,GRAVOIS @ EMIL EB,FAR SIDE GRAVOIS @ EMIL EB,38.539534,-90.372720
14894,14894,18TH STREET @ MARTIN LUTHER KING NB,NEAR SIDE 18TH STREET @ MARTIN LUTHER KING NB,38.615273,-90.139885
11645,11645,ILLINOIS @ ELVIRA NB,NEAR SIDE ILLINOIS @ ELVIRA NB,38.582885,-89.984709
12742,12742,9TH STREET @ WINSTANLEY NB,NEAR SIDE 9TH STREET @ WINSTANLEY NB,38.634275,-90.138329
14953,14953,LOUGHBOROUGH @ ALABAMA EB,FAR SIDE LOUGHBOROUGH @ ALABAMA EB,38.555848,-90.257703
2850,2850,WOODBINE @ HARRISON WB,FAR SIDE WOODBINE @ HARRISON WB,38.574384,-90.411251
2599,2599,PAGE @ VERL PLACE EB,FAR SIDE PAGE @ VERL PLACE EB,38.677355,-90.316223
3299,3299,FINE ARTS @ ART MUSEUM NB,NEAR SIDE FINE ARTS @ ART MUSEUM NB,38.639685,-90.294058
2356,2356,KINGSHIGHWAY @ FOUNTAIN NB,NEAR SIDE KINGSHIGHWAY @ FOUNTAIN NB,38.655566,-90.262728
15718,15718,B STREET @ HIGH EB,NEAR SIDE B STREET @ HIGH EB,38.515447,-89.983187
13085,13085,MARTIN LUTHER KING @ 8TH STREET SB,FAR SIDE MARTIN LUTHER KING @ 8TH STREET SB,38.625880,-90.152276
4627,4627,CHAMBERS @ HOBBITS GLEN COURT EB,NEAR SIDE CHAMBERS @ HOBBITS GLEN COURT EB,38.749245,-90.256272
4379,4379,WOODSON @ LATROBE SB,FAR SIDE WOODSON @ LATROBE SB,38.713789,-90.360185
4981,4981,MANCHESTER @ RARITAN WB,FAR SIDE MANCHESTER @ RARITAN WB,38.610371,-90.361299
8023,8023,TAYLOR @ PERSHING NB,NEAR SIDE TAYLOR @ PERSHING NB,38.645127,-90.256930
8405,8405,JENNINGS STATION ROAD @ GARESCHE NB,FAR SIDE JENNINGS STATION ROAD @ GARESCHE NB,38.708472,-90.267597
6767,6767,BELLEFONTAINE @ GREEN ACRES SB,FAR SIDE BELLEFONTAINE @ GREEN ACRES SB,38.746774,-90.224690
8872,8872,GRAND @ CHIPPEWA NB,FAR SIDE GRAND @ CHIPPEWA NB,38.588503,-90.244311
9504,9504,ARSENAL @ 13TH STREET EB,FAR SIDE ARSENAL @ 13TH STREET EB,38.596313,-90.215267
11917,11917,LEBANON @ VALLEY VIEW FARM WB,NEAR SIDE LEBANON @ VALLEY VIEW FARM WB,38.554375,-89.903933
11958,11958,LUDWIG @ JOES CRAB SHACK WB,FAR SIDE LUDWIG @ JOES CRAB SHACK WB,38.600879,-89.988586
13370,13370,ARSENAL @ 2ND STREET EB,NEAR SIDE ARSENAL @ 2ND STREET EB,38.594025,-90.209411
13456,13456,LINDELL @ KINGSHIGHWAY EB,FAR SIDE LINDELL @ KINGSHIGHWAY EB,38.643775,-90.264618
16327,16327,18TH STREET @ LYNCH SB,FAR SIDE 18TH STREET @ LYNCH SB,38.629882,-90.131044
2408,2408,PAGE @ ACADEMY WB,NEAR SIDE PAGE @ ACADEMY WB,38.660380,-90.266180
2785,2785,WATSON @ MARQUETTE SB,NEAR SIDE WATSON @ MARQUETTE SB,38.599724,-90.300188
13107,13107,STATE @ 33RD STREET EB,FAR SIDE STATE @ 33RD STREET EB,38.611950,-90.119497
5849,5849,SOUTH FLORISSANT @ EVANS SB,NEAR SIDE SOUTH FLORISSANT @ EVANS SB,38.725302,-90.303902
5998,5998,NORTH HANLEY @ FLORENTINE NB,FAR SIDE NORTH HANLEY @ FLORENTINE NB,38.704766,-90.325436
6180,6180,SARAH @ COOK NB,NEAR SIDE SARAH @ COOK NB,38.649625,-90.239316
5198,5198,MANCHESTER @ POINTE EB,FAR SIDE MANCHESTER @ POINTE EB,38.601356,-90.465204
7221,7221,5648 ST. LOUIS EB,MID-BLOCK 5648 ST. LOUIS EB,38.678825,-90.271586
6325,6325,LILLIAN @ UNION SB,NEAR SIDE LILLIAN @ UNION SB,38.690256,-90.248029
8658,8658,JEFFERSON @ GRAVOIS SB,FAR SIDE JEFFERSON @ GRAVOIS SB,38.604458,-90.223209
9308,9308,7TH STREET @ SIDNEY SB,NEAR SIDE 7TH STREET @ SIDNEY SB,38.600872,-90.207237
12046,12046,1ST STREET @ SMILEY WB,NEAR SIDE 1ST STREET @ SMILEY WB,38.591403,-89.902249
11543,11543,MEMORIAL @ ROYAL HEIGHTS EB,NEAR SIDE MEMORIAL @ ROYAL HEIGHTS EB,38.548708,-90.011514
11502,11502,5611 NORTH BELT WEST WB,MID-BLOCK 5611 NORTH BELT WEST WB,38.541678,-90.032034
12032,12032,LINCOLN @ WESTMINSTER NB,FAR SIDE LINCOLN @ WESTMINSTER NB,38.580058,-89.910952
12399,12399,FOREST @ 56TH STREET WB,NEAR SIDE FOREST @ 56TH STREET WB,38.636941,-90.090590
13426,13426,WATERMAN @ DEBALIVIERE EB,NEAR SIDE WATERMAN @ DEBALIVIERE EB,38.649779,-90.285205
6048,6048,SAINT FRANCOIS @ BROWN WB,MID-BLOCK SAINT FRANCOIS @ BROWN WB,38.791162,-90.322082
4882,4882,NORTH OUTER FORTY @ AAA EB,NEAR SIDE NORTH OUTER FORTY @ AAA EB,38.638947,-90.477842
6815,6815,COBURG LANDS @ SEATON EB,FAR SIDE COBURG LANDS @ SEATON EB,38.761447,-90.222710
9013,9013,GRAND @ BATES NB,FAR SIDE GRAND @ BATES NB,38.568680,-90.254177
12378,12378,MAIN @ RAILROAD NB,FAR SIDE MAIN @ RAILROAD NB,38.543091,-90.197681
10975,10975,EAST US-50 @ LAKE POINTE CENTRE WB,NEAR SIDE EAST US-50 @ LAKE POINTE CENTRE WB,38.580994,-89.882424
12412,12412,WAVERLY @ 39TH STREET WB,FAR SIDE WAVERLY @ 39TH STREET WB,38.635422,-90.109883
12552,12552,FOREST @ 49TH STREET EB,NEAR SIDE FOREST @ 49TH STREET EB,38.636755,-90.098819
16002,16002,LOUGHBOROUGH @ TRAINOR EB,FAR SIDE LOUGHBOROUGH @ TRAINOR EB,38.561701,-90.268994
13616,13616,RIDER TRAIL SOUTH @ EARTH CITY EXPRESSWAY EB,NEAR SIDE RIDER TRAIL SOUTH @ EARTH CITY EXPRESSWAY EB,38.761574,-90.459475
2586,2586,PAGE @ WALTON EB,FAR SIDE PAGE @ WALTON EB,38.685444,-90.347389
2020,2020,DELMAR @ ACADEMY WB,NEAR SIDE DELMAR @ ACADEMY WB,38.652040,-90.266867
6467,6467,BROADWAY @ BATES SB,FAR SIDE BROADWAY @ BATES SB,38.561903,-90.242069
6530,6530,MONARCH @ COUNTESS SB,NEAR SIDE MONARCH @ COUNTESS SB,38.759388,-90.250863
6721,6721,PARKER @ EL CAMARA EB,NEAR SIDE PARKER @ EL CAMARA EB,38.797512,-90.246035
9917,9917,PARKER @ BLACK JACK COURT EB,MID-BLOCK PARKER @ BLACK JACK COURT EB,38.793308,-90.265841
8123,8123,MACKENZIE @ SEQUOIA COURT SB,NEAR SIDE MACKENZIE @ SEQUOIA COURT SB,38.538882,-90.323652
10071,10071,CLAYTON @ CHESTERTON WB,FAR SIDE CLAYTON @ CHESTERTON WB,38.614225,-90.544219
15605,15605,MORRISON @ PONDEROSA HILLS EB,NEAR SIDE MORRISON @ PONDEROSA HILLS EB,38.647925,-90.002302
15606,15606,MORRISON @ CARL EB,FAR SIDE MORRISON @ CARL EB,38.648857,-89.998770
11402,11402,RAAB @ 14TH STREET WB,NEAR SIDE RAAB @ 14TH STREET WB,38.513413,-90.003415
11477,11477,NORTH BELT WEST @ 41ST STREET EB,FAR SIDE NORTH BELT WEST @ 41ST STREET EB,38.541390,-90.015568
13889,13889,SOUTH @ SUPERIOR-BUILDING #855 EB,NEAR SIDE SOUTH @ SUPERIOR-BUILDING #855 EB,38.533798,-89.848833
12974,12974,FALLING SPRINGS @ JEROME SB,FAR SIDE FALLING SPRINGS @ JEROME SB,38.576452,-90.176566
12999,12999,CAMP JACKSON @ DELORES EB,NEAR SIDE CAMP JACKSON @ DELORES EB,38.550238,-90.134608
16331,16331,18TH STREET @ BAUGH SB,NEAR SIDE 18TH STREET @ BAUGH SB,38.625636,-90.134519
2376,2376,KINGSHIGHWAY @ LEE NB,FAR SIDE KINGSHIGHWAY @ LEE NB,38.680807,-90.248392
3296,3296,CONCOURSE @ WASHINGTON NB,NEAR SIDE CONCOURSE @ WASHINGTON NB,38.634101,-90.284963
4057,4057,GRAND @ ST. LOUIS SB,NEAR SIDE GRAND @ ST. LOUIS SB,38.655350,-90.221010
3351,3351,18TH STREET @ PINE SB,FAR SIDE 18TH STREET @ PINE SB,38.630597,-90.206099
6581,6581,BROADWAY @ LEMP NB,FAR SIDE BROADWAY @ LEMP NB,38.589612,-90.218962
7100,7100,MCKELVEY @ BRIDGETON SQUARE EB,NEAR SIDE MCKELVEY @ BRIDGETON SQUARE EB,38.749648,-90.428606
6647,6647,BROADWAY @ RIVERVIEW NB,NEAR SIDE BROADWAY @ RIVERVIEW NB,38.726064,-90.227863
8680,8680,CHIPPEWA @ GRAND WB,FAR SIDE CHIPPEWA @ GRAND WB,38.588485,-90.244813
10401,10401,SHEPLEY @ BALMORAL EB,FAR SIDE SHEPLEY @ BALMORAL EB,38.756555,-90.200948
11220,11220,B STREET @ VIRGINIA WB,NEAR SIDE B STREET @ VIRGINIA WB,38.517140,-89.971644
12834,12834,26TH STREET @ ST. LOUIS NB,FAR SIDE 26TH STREET @ ST. LOUIS NB,38.606795,-90.132459
2099,2099,DELMAR @ HAMILTON EB,NEAR SIDE DELMAR @ HAMILTON EB,38.654400,-90.290580
2310,2310,KINGSHIGHWAY @ MANCHESTER SB,NEAR SIDE KINGSHIGHWAY @ MANCHESTER SB,38.626413,-90.264994
1660,1660,TUCKER @ ST. CHARLES SB,FAR SIDE TUCKER @ ST. CHARLES SB,38.631086,-90.197064
4328,4328,LUCAS-HUNT @ NORWOOD HILLS COUNTRY CLUB SB,NEAR SIDE LUCAS-HUNT @ NORWOOD HILLS COUNTRY CLUB SB,38.720859,-90.278732
4302,4302,7771 FOLK WB,MID-BLOCK 7771 FOLK WB,38.619685,-90.328184
5085,5085,10058 MANCHESTER EB,MID-BLOCK 10058 MANCHESTER EB,38.602774,-90.386824
6891,6891,13900 RIVERPORT NB,FAR SIDE 13900 RIVERPORT NB,38.754449,-90.471045
6126,6126,FAIR @ WEST FLORISSANT SB,FAR SIDE FAIR @ WEST FLORISSANT SB,38.675632,-90.221146
7774,7774,GRAVOIS @ RAHNING EB,NEAR SIDE GRAVOIS @ RAHNING EB,38.519691,-90.418888
7993,7993,TAYLOR @ ST. FERDINAND SB,NEAR SIDE TAYLOR @ ST. FERDINAND SB,38.661852,-90.245244
10367,10367,LINDBERGH @ CLAYTON NB,FAR SIDE LINDBERGH @ CLAYTON NB,38.633170,-90.405587
11238,11238,KINSELLA @ IRIS SB,NEAR SIDE KINSELLA @ IRIS SB,38.529091,-89.994917
12494,12494,BUNKUM @ 47TH STREET EB,FAR SIDE BUNKUM @ 47TH STREET EB,38.623162,-90.100914
14680,14680,2081 CRAIG SB,MID-BLOCK 2081 CRAIG SB,38.696226,-90.442388
2429,2429,PAGE @ PENNSYLVANIA WB,FAR SIDE PAGE @ PENNSYLVANIA WB,38.677041,-90.314785
3485,3485,PARK @ NEBRASKA EB,FAR SIDE PARK @ NEBRASKA EB,38.619088,-90.226797
1758,1758,JAMIESON @ LINDENWOOD PLACE SB,NEAR SIDE JAMIESON @ LINDENWOOD PLACE SB,38.595514,-90.309092
15231,15231,LUCAS-HUNT @ HALLS FERRY WB,FAR SIDE LUCAS-HUNT @ HALLS FERRY WB,38.742432,-90.253749
4260,4260,WOODSON @ SHIRLEY GARDENS SB,FAR SIDE WOODSON @ SHIRLEY GARDENS SB,38.717727,-90.359543
5978,5978,NORTH HANLEY @ OLIVE NB,NEAR SIDE NORTH HANLEY @ OLIVE NB,38.671355,-90.331555
7384,7384,ST. LOUIS @ CORA WB,NEAR SIDE ST. LOUIS @ CORA WB,38.666742,-90.246140
11945,11945,LEBANON @ ARTHUR WB,FAR SIDE LEBANON @ ARTHUR WB,38.526761,-89.974727
16300,16300,LARIMORE @ ASPEN WOODS WB,FAR SIDE LARIMORE @ ASPEN WOODS WB,38.772476,-90.211041
15430,15430,WABASH @ MCCLINTOCK SB,FAR SIDE WABASH @ MCCLINTOCK SB,38.507439,-89.966850
15443,15443,3RD STREET @ MONROE SB,FAR SIDE 3RD STREET @ MONROE SB,38.508536,-89.988409
3677,3677,WATERFORD @ PARKER NB,FAR SIDE WATERFORD @ PARKER NB,38.795524,-90.301397
3511,3511,NORTH FLORISSANT @ BLAIR NB,FAR SIDE NORTH FLORISSANT @ BLAIR NB,38.643315,-90.195764
14984,14984,MACKENZIE @ WEBER SB,FAR SIDE MACKENZIE @ WEBER SB,38.554477,-90.323166
4499,4499,BIG BEND @ SANDERS PLACE EB,FAR SIDE BIG BEND @ SANDERS PLACE EB,38.573089,-90.378570
4964,4964,MANCHESTER @ SUTTON WB,NEAR SIDE MANCHESTER @ SUTTON WB,38.612818,-90.319369
3823,3823,LEMP @ WYOMING SB,FAR SIDE LEMP @ WYOMING SB,38.595881,-90.218039
5150,5150,CHOUTEAU @ 22ND STREET EB,NEAR SIDE CHOUTEAU @ 22ND STREET EB,38.621545,-90.215519
7283,7283,RUSSELL @ MISSOURI WB,NEAR SIDE RUSSELL @ MISSOURI WB,38.610615,-90.219512
7589,7589,GRAVOIS @ EICHELBERGER WB,FAR SIDE GRAVOIS @ EICHELBERGER WB,38.579191,-90.270111
6447,6447,BROADWAY @ MULLANPHY SB,NEAR SIDE BROADWAY @ MULLANPHY SB,38.641142,-90.186130
7627,7627,GRAVOIS @ GRANTVIEW WB,NEAR SIDE GRAVOIS @ GRANTVIEW WB,38.543935,-90.357587
6178,6178,SARAH @ CD BANKS NB,NEAR SIDE SARAH @ CD BANKS NB,38.648191,-90.240318
8575,8575,HARNEY @ UNION NB,NEAR SIDE HARNEY @ UNION NB,38.693259,-90.241602
8601,8601,WATERMAN @ UNION EB,FAR SIDE WATERMAN @ UNION EB,38.649100,-90.273655
7154,7154,ST. CHARLES ROCK ROAD @ PAUL MAYER EB,MID-BLOCK ST. CHARLES ROCK ROAD @ PAUL MAYER EB,38.746048,-90.418864
10426,10426,LILAC @ BLUFF NB,FAR SIDE LILAC @ BLUFF NB,38.742104,-90.214566
9474,9474,ARSENAL @ BENT EB,NEAR SIDE ARSENAL @ BENT EB,38.604239,-90.258023
11393,11393,UNION @ CENTREVILLE WB,FAR SIDE UNION @ CENTREVILLE WB,38.507314,-89.997586
10980,10980,LINCOLN @ 5TH STREET SB,NEAR SIDE LINCOLN @ 5TH STREET SB,38.588562,-89.911114
12386,12386,MISSISSIPPI @ CIRCLE CREEK NB,FAR SIDE MISSISSIPPI @ CIRCLE CREEK NB,38.575188,-90.184855
13488,13488,BENNINGTON PLACE @ AMELING SB,FAR SIDE BENNINGTON PLACE @ AMELING SB,38.721174,-90.452974
16179,16179,EAST @ PIERCE NB,FAR SIDE EAST @ PIERCE NB,38.538293,-89.837921
6098,6098,GRAHAM @ 360 GRAHAM NB,MID-BLOCK GRAHAM @ 360 GRAHAM NB,38.787720,-90.334780
5669,5669,LINDBERGH @ GULFHURST NB,NEAR SIDE LINDBERGH @ GULFHURST NB,38.537650,-90.391730
5761,5761,4439 LINDBERGH WB,NEAR SIDE 4439 LINDBERGH WB,38.817276,-90.273060
8666,8666,JEFFERSON @ MIAMI SB,FAR SIDE JEFFERSON @ MIAMI SB,38.589431,-90.226356
11132,11132,B STREET @ IOWA EB,FAR SIDE B STREET @ IOWA EB,38.518442,-89.969470
11473,11473,NORTH BELT WEST @ 46TH STREET EB,FAR SIDE NORTH BELT WEST @ 46TH STREET EB,38.541482,-90.022468
11067,11067,CARLYLE @ WEST EB,FAR SIDE CARLYLE @ WEST EB,38.518657,-89.944576
11615,11615,4509 ILLINOIS SB,MID-BLOCK 4509 ILLINOIS SB,38.570074,-89.984877
