route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
15214,1,2502094,TO STLCC WILDWOOD,1,62472,98734
15214,3,2502196,TO WILDWOOD,1,62461,98735
15271,2,2509606,GREEN LINE,0,9,98969
15271,3,2509648,GREEN LINE,0,10,98969
15271,1,2509542,GREEN LINE,0,7,98969
15271,1,2509573,GREEN LINE,0,6,98969
15271,3,2509640,GREEN LINE,0,11,98969
15271,1,2509550,GREEN LINE,0,2,98969
15271,1,2509516,GREEN LINE,0,11,98969
15204,3,2500952,TO NORTH HANLEY TC,1,65333,98701
15244,1,2507189,FAIRMONT CITY,0,69161,98872
15244,1,2507177,FAIRMONT CITY,0,69161,98872
15244,1,2507182,FAIRMONT CITY,0,69171,98872
15234,1,2505451,TO BROADWAY TAYLOR TC,1,65817,98844
15234,3,2505571,TO BROADWAY TAYLOR TC,1,65812,98844
15234,1,2505409,TO BROADWAY TAYLOR TC,1,65812,98844
15234,1,2505447,TO BROADWAY TAYLOR TC,1,65812,98844
15234,2,2505531,TO BROADWAY TAYLOR TC,1,65812,98844
15234,1,2505453,TO BROADWAY TAYLOR TC,1,65811,98844
15234,3,2505587,TO BROADWAY TAYLOR TC,1,65812,98844
15253,1,2508102,SCOTT AFB MAIN BASE SHUTTLE,0,69624,98908
15253,1,2508088,SCOTT AFB MAIN BASE SHUTTLE,0,69622,98908
15255R,3,2508802,RED LINE TO SHILOH SCOTT,0,67103,98920
15255R,1,2508202,RED LINE TO SHILOH SCOTT,0,67119,98920
15255R,1,2508194,RED LINE TO SHILOH SCOTT,0,67119,98920
15255B,2,2508577,BLUE LINE TO FAIRVIEW HEIGHTS,0,67116,98913
15255R,1,2508248,RED LINE TO SHILOH SCOTT,0,67123,98920
15255R,3,2508746,RED LINE TO SHILOH SCOTT,0,67104,98920
15255R,2,2508547,RED LINE TO SHILOH SCOTT,0,67101,98920
15255B,1,2508173,BLUE LINE TO FAIRVIEW HEIGHTS,0,67109,98913
15255R,2,2508470,RED LINE TO SHILOH SCOTT,0,67110,98920
15255R,3,2508831,RED LINE TO SHILOH SCOTT,0,67107,98920
15255B,2,2508546,BLUE LINE TO EMERSON PARK,0,67116,98911
15255B,2,2508690,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67114,98924
15255B,2,2508633,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67108,98924
15255B,2,2508625,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67114,98924
15255B,2,2508611,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67116,98924
15255R,2,2508597,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67104,98927
15255R,2,2508713,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67110,98928
15255R,1,2508296,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67112,98928
15255R,2,2508699,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67103,98928
15255R,2,2508636,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67107,98928
15199,2,2500232,TO ROCK ROAD TC,0,62271,98678
15199,3,2500293,TO ROCK ROAD TC,0,62275,98678
15199,2,2500269,TO CIVIC CENTER TC,1,62272,98679
15199,3,2500322,TO CIVIC CENTER TC,1,62273,98679
15199,3,2500300,TO CIVIC CENTER TC,1,62278,98679
15200,1,2500340,TO ROCK ROAD TC,0,65282,98680
15200,1,2500338,TO ROCK ROAD TC,0,65541,98680
15185,3,2498028,TO NORTH HANLEY TC,1,6552,98630
15187,1,2498206,TO HAMPTON TC,1,62113,98637
15188,2,2498471,TO CIVIC CENTER TC,0,62123,98638
15188,3,2498575,TO CIVIC CENTER TC,0,62124,98638
15217,2,2502604,TO NORTH HANLEY TC,1,65521,98757
15217,2,2502612,TO NORTH HANLEY TC,1,65524,98757
15217,2,2502599,TO NORTH HANLEY TC,1,65526,98757
15218,2,2502733,TO ROCK ROAD TC,0,65543,98760
15218,1,2502709,TO JENNINGS STA RD & HALLS FERRY,1,65542,98762
15218,1,2502701,TO JENNINGS STA RD & HALLS FERRY,1,65281,98762
15218,1,2502722,TO JENNINGS STA RD & HALLS FERRY,1,65541,98762
15218,3,2502813,TO JENNINGS STA RD & HALLS FERRY,1,65541,98762
15195,2,2499591,TO CIVIC CENTER TC,0,62224,98664
15195,2,2499605,TO CIVIC CENTER TC,0,62352,98664
15197,3,2500004,TO SHREWSBURY I-44 TC,1,62254,98675
15197,2,2499949,TO SHREWSBURY I-44 TC,1,62254,98675
15198,1,2500018,TO CIVIC CENTER TC,0,62262,98676
15198,3,2500114,TO CIVIC CENTER TC,0,62261,98676
15198,2,2500079,TO CIVIC CENTER TC,0,62831,98676
15198,2,2500072,TO CIVIC CENTER TC,0,62261,98676
15203,1,2500711,TO NORTH HANLEY TC,0,65322,98692
15203,2,2500772,TO NORTH HANLEY TC,0,65321,98692
15203,1,2500719,TO NORTH HANLEY TC,0,65321,98692
15203,3,2500826,TO WASHINGTON & LINDBERGH,1,65321,98695
15203,2,2500783,TO WASHINGTON & LINDBERGH,1,65322,98695
15203,2,2500790,TO WASHINGTON & LINDBERGH,1,65683,98695
15203,1,2500720,TO WASHINGTON & LINDBERGH,1,65685,98695
15203,2,2500789,TO WASHINGTON & LINDBERGH,1,65681,98695
15228,1,2504404,TO NORTH COUNTY TC VIA RECORD CTR,1,65708,98805
15285,1,2514771,TO DELMAR GARDENS CHESTERFIELD,0,62493,99013
15285,1,2514803,TO CLAYTON TC VIA MO BAPTIST HOSP,1,62483,99020
15185,1,2497921,TO NORTH HANLEY TC,1,6552,98630
15186,3,2498162,TO CIVIC CENTER TC,1,62732,98634
15187,1,2498197,TO CWE TC,0,6291,98636
15187,2,2498268,TO CWE TC,0,6295,98636
15271,1,2509540,GREEN LINE,0,7,98969
15271,1,2509565,GREEN LINE,0,9,98969
15188,1,2498374,TO CIVIC CENTER TC,0,62123,98638
15188,1,2498420,TO SHREWSBURY STA,1,62125,98639
15188,1,2498445,TO SHREWSBURY STA,1,62122,98639
15188,1,2498438,TO SHREWSBURY STA,1,62127,98639
15197,1,2499863,TO CIVIC CENTER TC,0,62254,98674
15197,2,2499925,TO CIVIC CENTER TC,0,62253,98674
15197,1,2499859,TO CIVIC CENTER TC,0,62253,98674
15197,2,2499957,TO SHREWSBURY I-44 TC,1,62252,98675
15226,2,2504180,TO NORTH COUNTY TC,1,65674,98789
15226,2,2504153,TO NORTH COUNTY TC,1,65671,98788
15198,1,2500024,TO CIVIC CENTER TC,0,62262,98676
15199,2,2500212,TO ROCK ROAD TC,0,62274,98678
15206,2,2501130,TO RIVERVIEW TC,0,62223,98708
15206,1,2501085,TO RIVERVIEW TC,0,62351,98708
15206,3,2501185,TO RIVERVIEW TC,0,62356,98708
15217,2,2502575,TO RIVERVIEW TC,0,65523,98755
15217,2,2502593,TO RIVERVIEW TC,0,65525,98754
15217,3,2502638,TO RIVERVIEW TC,0,65524,98754
15217,3,2502642,TO RIVERVIEW TC,0,65524,98754
15217,2,2502572,TO CHAMBERS & W FLORISSANT ONLY,0,65525,98756
15246,1,2512203,WASHINGTON PARK - TO 62ND & FOREST VIA LANSDOWNE TOWERS,0,69223,98877
15246,2,2507524,WASHINGTON PARK - TO 62ND & FOREST VIA LANSDOWNE TOWERS,0,69221,98877
15228,2,2504429,TO RIVERVIEW TC,0,65703,98799
15195,1,2499581,TO SO CO MALL,1,62351,98668
15255B,1,2508328,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67116,98924
15255R,2,2508593,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67103,98928
15214,3,2502182,TO WILDWOOD,1,62465,98735
15269,1,2509484,SCOTT AFB EAST BASE SHUTTLE TO SCOTT STA,1,69622,98963
15270,1,2509500,SAUGET INDUSTRIAL PKWY,0,69130,98964
15270,1,2509507,SAUGET INDUSTRIAL PKWY TO 5TH & MO,1,69130,98965
15244,1,2507183,FAIRMONT CITY,0,69161,98872
15245,1,2507223,ALTA SITA TO 66TH & CLARITA VIA BOND AVE,0,69193,98874
15234,1,2505419,TO BROADWAY TAYLOR TC,1,65820,98844
15253,1,2508108,SCOTT AFB MAIN BASE SHUTTLE,0,69622,98908
15253,1,2508118,SCOTT AFB MAIN BASE SHUTTLE,0,69622,98908
15255R,1,2508123,RED LINE TO SHILOH SCOTT,0,67114,98920
15255R,3,2508796,RED LINE TO SHILOH SCOTT,0,67113,98920
15255B,2,2508557,BLUE LINE TO FAIRVIEW HEIGHTS,0,67102,98913
15255R,3,2508815,RED LINE TO SHILOH SCOTT,0,67109,98920
15255R,3,2508717,RED LINE TO SHILOH SCOTT,0,67104,98920
15255R,1,2508199,RED LINE TO SHILOH SCOTT,0,67104,98920
15255B,2,2508635,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67105,98924
15255B,3,2508866,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67114,98924
15255R,1,2508342,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67112,98928
15255B,3,2508915,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67105,98924
15255B,2,2508592,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67111,98924
15255R,1,2508452,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67104,98928
15255R,1,2508441,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67118,98928
15255R,1,2508295,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67114,98928
15255R,1,2508341,RED LINE TO FAIRVIEW HEIGHTS,1,67114,98926
15255B,2,2508714,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67102,98924
15199,2,2500267,TO CIVIC CENTER TC,1,62273,98679
15199,2,2500252,TO CIVIC CENTER TC,1,62276,98679
15187,1,2498235,TO HAMPTON TC,1,62100,98637
15187,2,2498312,TO HAMPTON TC,1,6295,98637
15217,1,2502534,TO NORTH HANLEY TC,1,65528,98757
15218,1,2502667,TO ROCK ROAD TC,0,65541,98760
15218,2,2502746,TO ROCK ROAD TC,0,65542,98760
15218,1,2502679,TO ROCK ROAD TC,0,65281,98760
15195,1,2499555,TO CIVIC CENTER TC,0,62224,98664
15198,1,2500038,TO CIVIC CENTER TC,0,62831,98676
15203,2,2500760,TO NORTH HANLEY TC,0,65682,98692
15203,1,2500733,TO WASHINGTON & LINDBERGH,1,65682,98695
15203,2,2500782,TO WASHINGTON & LINDBERGH,1,65321,98695
15203,2,2500801,TO WASHINGTON & LINDBERGH,1,65323,98695
15285,3,2514869,TO CLAYTON TC VIA MO BAPTIST HOSP,1,62490,99020
15285,3,2514876,TO CLAYTON TC VIA MO BAPTIST HOSP,1,62485,99020
15185,2,2497987,TO NORTH HANLEY TC,1,6551,98630
15185,1,2497928,TO NORTH HANLEY TC,1,6551,98630
15188,2,2498551,TO SHREWSBURY STA,1,62126,98639
15188,2,2498536,TO SHREWSBURY STA,1,62121,98639
15188,3,2498616,TO SHREWSBURY STA,1,62130,98639
15197,1,2499916,TO SHREWSBURY I-44 TC,1,62253,98675
15198,2,2500071,TO CIVIC CENTER TC,0,62831,98676
15198,3,2500146,TO MAPLEWOOD MANCHESTER TC,1,62833,98677
15217,2,2502577,TO RIVERVIEW TC,0,65522,98754
15217,1,2502486,TO RIVERVIEW TC,0,65527,98754
15207,1,2501241,TO CIVIC CENTER TC,0,65362,98710
15255B,1,2508389,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67115,98924
15255B,2,2508650,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67114,98924
15258,1,2509168,I-55 EXP,1,62162,98934
15271,1,2509524,GREEN LINE,0,4,98969
15271,1,2509537,GREEN LINE,0,6,98969
15271,3,2509643,GREEN LINE,0,10,98969
15244,2,2507203,FAIRMONT CITY,0,69171,98872
15253,1,2508087,SCOTT AFB MAIN BASE SHUTTLE,0,69622,98908
15253,1,2508092,SCOTT AFB MAIN BASE SHUTTLE,0,69622,98908
15255R,1,2508162,RED LINE TO SHILOH SCOTT,0,67110,98920
15255R,2,2508497,RED LINE TO SHILOH SCOTT,0,67106,98918
15255B,2,2508564,BLUE LINE TO FAIRVIEW HEIGHTS,0,67114,98913
15255B,2,2508603,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67112,98924
15255R,3,2508854,RED LINE TO FAIRVIEW HEIGHTS,1,67104,98926
15199,3,2500316,TO CIVIC CENTER TC,1,62275,98679
15185,2,2497979,TO UMSL SOUTH TC ONLY,1,6553,98631
15188,2,2498479,TO CIVIC CENTER TC,0,62124,98638
15218,1,2502672,TO ROCK ROAD TC,0,65541,98760
15218,2,2502738,TO ROCK ROAD TC,0,65282,98760
15203,1,2500703,TO NORTH HANLEY TC,0,65323,98692
15203,2,2500785,TO WASHINGTON & LINDBERGH,1,65683,98695
15271,1,2509569,GREEN LINE,0,8,98969
15271,1,2509533,GREEN LINE,0,6,98969
15226,2,2504140,TO NORTH COUNTY TC,1,65674,98789
15198,2,2500078,TO CIVIC CENTER TC,0,62262,98676
15198,2,2500077,TO CIVIC CENTER TC,0,62831,98676
15198,1,2500060,TO MAPLEWOOD MANCHESTER TC,1,62262,98677
15198,1,2500061,TO MAPLEWOOD MANCHESTER TC,1,62831,98677
15255B,2,2508605,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67108,98924
15259,1,2509183,TO OZARK TRAIL & CLAYTON RD,0,62470,98936
15271,3,2509630,GREEN LINE,0,11,98969
15234,2,2505518,TO BROADWAY TAYLOR TC,1,65812,98844
15234,2,2505510,TO BROADWAY TAYLOR TC,1,65813,98844
15255R,2,2508540,RED LINE TO SHILOH SCOTT,0,67110,98920
15255B,2,2508487,BLUE LINE TO FAIRVIEW HEIGHTS,0,67105,98913
15255B,1,2508326,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67120,98924
15255B,2,2508598,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67102,98923
15255R,3,2508961,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67109,98928
15200,2,2500389,TO ROCK ROAD TC,0,65282,98680
15188,2,2498472,TO CIVIC CENTER TC,0,62128,98638
15218,3,2502805,TO ROCK ROAD TC,0,65541,98760
15198,1,2500030,TO CIVIC CENTER TC,0,62262,98676
15203,3,2500811,TO NORTH HANLEY TC,0,65321,98692
15203,1,2500735,TO WASHINGTON & LINDBERGH,1,65322,98695
15285,3,2514860,TO DELMAR GARDENS CHESTERFIELD,0,62485,99013
15271,1,2509586,GREEN LINE,0,1,98966
15188,1,2498457,TO SHREWSBURY STA,1,62123,98639
15188,1,2498463,TO SHREWSBURY STA,1,62125,98639
15197,3,2499974,TO CIVIC CENTER TC,0,62255,98674
15255B,1,2508303,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67122,98924
15214,1,2502065,TO WEST COUNTY MALL ONLY,1,62463,98733
15255B,1,2508197,BLUE LINE TO FAIRVIEW HEIGHTS,0,67122,98913
15255R,2,2508704,RED LINE TO FAIRVIEW HEIGHTS,1,67101,98926
15271,1,2509522,GREEN LINE,0,4,98969
15198,1,2500043,TO MAPLEWOOD MANCHESTER TC,1,62261,98677
15217,1,2502501,TO RIVERVIEW TC,0,65532,98754
15255B,2,2508716,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67116,98924
15255R,1,2508249,RED LINE TO SHILOH SCOTT,0,67119,98920
15255R,1,2508262,RED LINE TO SHILOH SCOTT,0,67123,98920
15255R,3,2508728,RED LINE TO SHILOH SCOTT,0,67106,98920
15255R,2,2508493,RED LINE TO SHILOH SCOTT,0,67101,98920
15203,2,2500803,TO WASHINGTON & LINDBERGH,1,65681,98695
15198,2,2500106,TO MAPLEWOOD MANCHESTER TC,1,62831,98677
15255B,3,2508749,BLUE LINE TO FAIRVIEW HEIGHTS,0,67112,98913
15255R,2,2508702,RED LINE TO FAIRVIEW HEIGHTS,1,67104,98926
15255B,1,2508367,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,1,67134,98924
15216,1,2502364,TO CWE TC,0,62511,98747
15226,2,2504150,TO NORTH COUNTY TC,1,65674,98788
15183,1,2497448,TO CWE TC,0,653,98615
15190,1,2498799,TO MACKLIND & ARSENAL,0,65141,98643
15190,2,2498856,TO MACKLIND & ARSENAL,0,65141,98643
15238,1,2506140,TO CITY MUSEUM,0,62862,98854
15238,3,2506352,TO CITY MUSEUM,0,62862,98854
15238,2,2506239,TO CITY MUSEUM,0,62864,98854
15238,3,2506348,TO CITY MUSEUM,0,62862,98854
15238,2,2506329,TO CIVIC CENTER TC,1,62861,98855
15238,1,2506180,TO CIVIC CENTER TC,1,62862,98855
15235,1,2505596,TO SPRUCE & COMPTON,0,62833,98845
15201,1,2500448,TO LAMBERT AIRPORT,0,65651,98683
15226,1,2504030,TO STLCC FLORISSANT VALLEY ONLY,0,65672,98786
15226,2,2504132,TO STLCC FLORISSANT VALLEY ONLY,0,65672,98786
15226,1,2504082,TO NORTH COUNTY TC,1,65673,98788
15255R,2,2508615,RED LINE TO LAMBERT AIRPORT TERMINAL #1,1,67113,98928
15255B,2,2508566,BLUE LINE TO EMERSON PARK,0,67114,98911
15255R,1,2508127,RED LINE TO SHILOH SCOTT,0,67112,98914
15226,1,2504089,TO NORTH COUNTY TC,1,65675,98788
15216,1,2502402,TO STLCC FOREST PARK ONLY,1,62512,98751
15228,3,2504463,TO RIVERVIEW TC,0,65704,98799
15285,1,2514796,TO CLAYTON TC,1,62499,99021
15255R,1,2508338,RED LINE TO FAIRVIEW HEIGHTS,1,67126,98926
15255R,1,2508131,RED LINE TO SHILOH SCOTT,0,67104,98918
15255B,1,2508240,BLUE LINE TO GRAND,0,67124,98910
15216,1,2502405,TO STLCC FOREST PARK ONLY,1,62512,98751
15238,2,2506245,TO CITY MUSEUM,0,62863,98854
15238,2,2506250,TO CITY MUSEUM,0,62864,98854
15235,3,2505739,TO CIVIC CENTER TC,1,62261,98846
15190,2,2498888,TO CWE TC,1,65151,98644
15226,1,2504085,TO NORTH COUNTY TC,1,65671,98788
15226,1,2504086,TO NORTH COUNTY TC,1,65674,98788
15255R,2,2508496,RED LINE TO SHILOH SCOTT,0,67113,98918
15255R,1,2508379,RED LINE TO FAIRVIEW HEIGHTS,1,67123,98926
15202,3,2500653,TO ROCK ROAD TC,0,65302,98686
15202,1,2500528,TO ROCK ROAD TC,0,65313,98686
15202,2,2500583,TO ROCK ROAD TC,0,65304,98686
15202,1,2500512,TO ROCK ROAD TC VIA VALLEY IND,0,65305,98685
15202,1,2500514,TO ROCK ROAD TC,0,65302,98686
15202,3,2500661,TO ROCK ROAD TC,0,65304,98686
15202,2,2500579,TO ROCK ROAD TC,0,65304,98686
15202,3,2500634,TO ROCK ROAD TC,0,65307,98686
15202,2,2500591,TO ROCK ROAD TC,0,65304,98686
15202,1,2500513,TO ROCK ROAD TC,0,65304,98686
15202,3,2500648,TO ROCK ROAD TC,0,65304,98686
15202,1,2500533,TO ROCK ROAD TC,0,65308,98686
15202,1,2500508,TO ROCK ROAD TC,0,65308,98686
15202,3,2500656,TO ROCK ROAD TC,0,65304,98686
15202,1,2500530,TO ROCK ROAD TC,0,65309,98686
15202,1,2500571,TO DEPAUL HOSP ONLY,1,65312,98690
15202,3,2500662,TO NORTH HANLEY TC,1,65306,98689
15202,1,2500553,TO NORTH HANLEY TC,1,65301,98689
15202,2,2500605,TO NORTH HANLEY TC,1,65303,98689
15202,1,2500564,TO NORTH HANLEY TC,1,65304,98689
15202,2,2500631,TO NORTH HANLEY TC,1,65304,98689
15202,1,2500537,TO DEPAUL HOSP ONLY,1,65313,98690
15202,1,2500549,TO NORTH HANLEY TC,1,65310,98689
15202,2,2500625,TO NORTH HANLEY TC,1,65305,98689
15202,2,2500632,TO NORTH HANLEY TC,1,65302,98689
15202,3,2500676,TO NORTH HANLEY TC,1,65304,98689
15202,1,2500560,TO NORTH HANLEY TC,1,65304,98689
15239,2,2506543,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69111,98860
15239,2,2506546,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69114,98860
15239,2,2506556,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69107,98860
15239,1,2506473,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69111,98860
15239,1,2506454,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69101,98860
15239,1,2506449,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69102,98860
15239,1,2506446,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69107,98860
15239,3,2506635,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69112,98860
15239,2,2506565,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69105,98860
15239,2,2506547,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69112,98860
15239,2,2506558,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69108,98860
15239,3,2506628,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69111,98860
15239,2,2506542,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69112,98860
15239,1,2506464,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69102,98860
15239,3,2506618,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,1,69101,98860
15209,1,2501536,TO MET LIFE,0,62382,98715
15209,1,2501528,TO MET LIFE,0,62383,98715
15209,2,2501565,TO ST. ANTHONY'S HOSP ONLY,0,62182,98716
15209,1,2501550,TO SHREWSBURY I-44 TC,1,62181,98718
15209,1,2501545,TO SHREWSBURY I-44 TC,1,62381,98717
15209,2,2501582,TO SHREWSBURY I-44 TC,1,62181,98718
15210,1,2501601,TO CLAYTON TC,0,62392,98719
15210,1,2501588,TO CLAYTON TC,0,62395,98719
15210,2,2501661,TO CLAYTON TC,0,62391,98719
15210,3,2501697,TO CLAYTON TC,0,62391,98719
15210,2,2501644,TO CLAYTON TC,0,62393,98719
15210,1,2501589,TO CLAYTON TC,0,62392,98719
15210,2,2501664,TO CLAYTON TC,0,62392,98719
15230,3,2504755,TO CWE TC,1,6274,98809
15230,1,2504682,TO CWE TC,1,62733,98809
15230,2,2504722,TO CWE TC,1,6274,98809
15230,1,2504665,TO CWE TC,1,6272,98809
15231,2,2504870,TO DEBALIVIERE ONLY,0,65745,98810
15231,3,2504952,TO RIVERVIEW TC VIA FOREST PARK,0,65741,98813
15231,1,2504782,TO RIVERVIEW TC VIA FOREST PARK,0,65741,98813
15231,2,2504895,TO RIVERVIEW TC VIA FOREST PARK,0,65742,98813
15231,1,2504789,TO RIVERVIEW TC VIA FOREST PARK,0,65746,98813
15231,2,2504893,TO RIVERVIEW TC VIA FOREST PARK,0,65741,98813
15231,2,2504867,TO RIVERVIEW TC VIA FOREST PARK,0,65746,98813
15231,1,2504795,TO RIVERVIEW TC VIA FOREST PARK,0,65742,98813
15231,1,2504774,TO RIVERVIEW TC VIA FOREST PARK,0,65741,98813
15231,2,2504877,TO RIVERVIEW TC VIA FOREST PARK,0,65743,98813
15259,1,2509189,TO CWE TC VIA SLUH,1,62466,98937
15259,1,2509191,TO CWE TC VIA SLUH,1,62468,98937
15260,1,2509203,TWIN OAKS EXP,0,62482,98939
15192,2,2499198,TO SHREWSBURY I-44 TC,0,62381,98653
15192,1,2499155,TO SHREWSBURY I-44 TC,0,62182,98653
15192,2,2499199,TO SHREWSBURY I-44 TC,0,62181,98653
15192,1,2499177,TO OAKVILLE,1,62383,98656
15192,1,2499175,TO OAKVILLE,1,62126,98656
15192,1,2499183,TO OAKVILLE VIA GREENPARK IND,1,62182,98655
15262,1,2509250,NORTH EXP TO CIVIC CENTER TC,0,65654,98943
15262,1,2509238,NORTH EXP TO CIVIC CENTER TC,0,65660,98943
15204,1,2500849,TO MCDONNELL & PHANTOM,0,65335,98698
15204,1,2500852,TO MCDONNELL & PHANTOM VIA FORD LN,0,65334,98697
15204,1,2500861,TO MCDONNELL & PHANTOM VIA FORD LN,0,65332,98697
15204,2,2500901,TO MCDONNELL & PHANTOM VIA FORD LN,0,65331,98697
15204,1,2500851,TO MCDONNELL & PHANTOM VIA FORD LN,0,65335,98697
15204,1,2500858,TO MCDONNELL & PHANTOM VIA FORD LN,0,65331,98697
15204,3,2500935,TO MCDONNELL & PHANTOM,0,65332,98698
15204,2,2500899,TO MCDONNELL & PHANTOM VIA FORD LN,0,65331,98697
15204,1,2500863,TO MCDONNELL & PHANTOM VIA LHB & FORD,0,65332,98699
15204,1,2500878,TO NORTH HANLEY TC VIA FORD,1,65331,98700
15204,1,2500879,TO NORTH HANLEY TC VIA FORD,1,65332,98700
15204,2,2500914,TO NORTH HANLEY TC,1,65331,98701
15204,1,2500872,TO NORTH HANLEY TC VIA LHB & FORD,1,65333,98703
15204,2,2500916,TO NORTH HANLEY TC,1,65331,98701
15204,3,2500958,TO NORTH HANLEY TC,1,65332,98701
15204,1,2500866,TO NORTH HANLEY TC,1,65334,98701
15204,3,2500949,TO NORTH HANLEY TC,1,65333,98701
15204,3,2500943,TO NORTH HANLEY TC,1,65332,98701
15204,2,2500922,TO NORTH HANLEY TC,1,65331,98701
15231,1,2504848,TO CATALAN TC VIA FOREST PARK,1,65745,98818
15231,2,2504896,TO CATALAN TC VIA FOREST PARK,1,65741,98818
15231,2,2504925,TO CATALAN TC VIA FOREST PARK,1,65742,98818
15231,2,2504912,TO CATALAN TC VIA FOREST PARK,1,65742,98818
15231,3,2504999,TO CATALAN TC VIA FOREST PARK,1,65743,98818
15231,1,2504814,TO CATALAN TC VIA FOREST PARK,1,65741,98818
15231,3,2504998,TO CATALAN TC VIA FOREST PARK,1,65742,98818
15231,3,2504980,TO CATALAN TC VIA FOREST PARK,1,65744,98818
15231,3,2504983,TO CATALAN TC VIA FOREST PARK,1,65742,98818
15231,1,2504818,TO CATALAN TC VIA FOREST PARK,1,65741,98818
15231,1,2504815,TO CATALAN TC VIA FOREST PARK,1,65742,98818
15231,3,2504977,TO CATALAN TC VIA FOREST PARK,1,65742,98818
15231,3,2504971,TO CATALAN TC VIA FOREST PARK,1,65742,98818
15231,2,2504916,TO CATALAN TC VIA FOREST PARK,1,65746,98818
15231,2,2504933,TO CATALAN TC VIA FOREST PARK,1,65744,98818
15231,2,2504934,TO CATALAN TC VIA FOREST PARK,1,65745,98818
15232,3,2505149,TO DELMAR LOOP TC,0,65772,98822
15232,2,2505080,TO DELMAR LOOP TC,0,65772,98822
15232,2,2505072,TO DELMAR LOOP TC,0,65772,98820
15232,2,2505073,TO DELMAR LOOP TC,0,65773,98821
15232,3,2505147,TO DELMAR LOOP TC,0,65775,98822
15232,2,2505090,TO DELMAR LOOP TC,0,65773,98822
15232,3,2505144,TO DELMAR LOOP TC,0,65774,98822
15232,2,2505088,TO DELMAR LOOP TC,0,65772,98822
15232,2,2505096,TO DELMAR LOOP TC,0,65772,98822
15232,2,2505087,TO DELMAR LOOP TC,0,65771,98822
15232,1,2505006,TO DELMAR LOOP TC,0,65774,98822
15232,3,2505127,TO DELMAR LOOP TC,0,65772,98822
15232,2,2505097,TO DELMAR LOOP TC,0,65771,98821
15232,2,2505089,TO DELMAR LOOP TC,0,65774,98822
15232,2,2505094,TO DELMAR LOOP TC,0,65773,98822
15232,3,2505139,TO DELMAR LOOP TC,0,65773,98821
15232,1,2505001,TO DELMAR LOOP TC VIA CORP SQ,0,65710,98823
