ward,precinct,race,type,candidate,votes
01,04,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
01,04,MAYOR,HOUSE VOTES,ANDREW JONES,0
01,04,MAYOR,HOUSE VOTES,LYDA KREWSON,0
01,04,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
01,04,MAYOR,Total,ANDREW JONES,44
01,04,MAYOR,Total,LYDA KREWSON,96
01,04,MAYOR,Total,ROBB CUNNINGHAM,2
01,05,MAYOR,Polling,ANDREW JONES,70
01,05,MAYOR,Polling,LYDA KREWSON,93
01,05,MAYOR,Polling,ROBB CUNNINGHAM,3
01,05,MAYOR,ABSENTEE,ANDREW JONES,4
01,05,MAYOR,ABSENTEE,LYDA KREWSON,16
01,05,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
01,05,MAYOR,PROVISIONAL,ANDREW JONES,0
01,05,MAYOR,PROVISIONAL,LYDA KREWSON,0
01,05,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
01,05,MAYOR,HOUSE VOTES,ANDREW JONES,0
01,05,MAYOR,HOUSE VOTES,LYDA KREWSON,1
01,05,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
01,05,MAYOR,Total,ANDREW JONES,74
01,05,MAYOR,Total,LYDA KREWSON,110
01,05,MAYOR,Total,ROBB CUNNINGHAM,3
01,06,MAYOR,Polling,ANDREW JONES,47
01,06,MAYOR,Polling,LYDA KREWSON,101
01,06,MAYOR,Polling,ROBB CUNNINGHAM,1
01,06,MAYOR,ABSENTEE,ANDREW JONES,11
01,06,MAYOR,ABSENTEE,LYDA KREWSON,39
01,06,MAYOR,ABSENTEE,ROBB CUNNINGHAM,3
01,06,MAYOR,PROVISIONAL,ANDREW JONES,0
01,06,MAYOR,PROVISIONAL,LYDA KREWSON,0
01,06,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
01,06,MAYOR,HOUSE VOTES,ANDREW JONES,0
01,06,MAYOR,HOUSE VOTES,LYDA KREWSON,0
01,06,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
01,06,MAYOR,Total,ANDREW JONES,58
01,06,MAYOR,Total,LYDA KREWSON,140
01,06,MAYOR,Total,ROBB CUNNINGHAM,4
01,07,MAYOR,Polling,ANDREW JONES,9
01,07,MAYOR,Polling,LYDA KREWSON,19
01,07,MAYOR,Polling,ROBB CUNNINGHAM,0
01,07,MAYOR,ABSENTEE,ANDREW JONES,0
01,07,MAYOR,ABSENTEE,LYDA KREWSON,3
01,07,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
01,07,MAYOR,PROVISIONAL,ANDREW JONES,0
01,07,MAYOR,PROVISIONAL,LYDA KREWSON,0
01,07,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
01,07,MAYOR,HOUSE VOTES,ANDREW JONES,0
01,07,MAYOR,HOUSE VOTES,LYDA KREWSON,0
01,07,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
01,07,MAYOR,Total,ANDREW JONES,9
01,07,MAYOR,Total,LYDA KREWSON,22
01,07,MAYOR,Total,ROBB CUNNINGHAM,0
02,01,MAYOR,Polling,ANDREW JONES,7
02,01,MAYOR,Polling,LYDA KREWSON,33
02,01,MAYOR,Polling,ROBB CUNNINGHAM,0
02,01,MAYOR,ABSENTEE,ANDREW JONES,0
02,01,MAYOR,ABSENTEE,LYDA KREWSON,2
02,01,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
02,01,MAYOR,PROVISIONAL,ANDREW JONES,0
02,01,MAYOR,PROVISIONAL,LYDA KREWSON,0
02,01,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
02,01,MAYOR,HOUSE VOTES,ANDREW JONES,0
02,01,MAYOR,HOUSE VOTES,LYDA KREWSON,0
02,01,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
02,01,MAYOR,Total,ANDREW JONES,7
02,01,MAYOR,Total,LYDA KREWSON,35
02,01,MAYOR,Total,ROBB CUNNINGHAM,0
02,02,MAYOR,Polling,ANDREW JONES,3
02,02,MAYOR,Polling,LYDA KREWSON,9
02,02,MAYOR,Polling,ROBB CUNNINGHAM,0
02,02,MAYOR,ABSENTEE,ANDREW JONES,0
02,02,MAYOR,ABSENTEE,LYDA KREWSON,1
02,02,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
02,02,MAYOR,PROVISIONAL,ANDREW JONES,0
02,02,MAYOR,PROVISIONAL,LYDA KREWSON,0
02,02,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
02,02,MAYOR,HOUSE VOTES,ANDREW JONES,0
02,02,MAYOR,HOUSE VOTES,LYDA KREWSON,0
02,02,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
02,02,MAYOR,Total,ANDREW JONES,3
02,02,MAYOR,Total,LYDA KREWSON,10
02,02,MAYOR,Total,ROBB CUNNINGHAM,0
02,03,MAYOR,Polling,ANDREW JONES,42
02,03,MAYOR,Polling,LYDA KREWSON,113
02,03,MAYOR,Polling,ROBB CUNNINGHAM,0
02,03,MAYOR,ABSENTEE,ANDREW JONES,3
02,03,MAYOR,ABSENTEE,LYDA KREWSON,10
02,03,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
02,03,MAYOR,PROVISIONAL,ANDREW JONES,0
02,03,MAYOR,PROVISIONAL,LYDA KREWSON,0
02,03,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
02,03,MAYOR,HOUSE VOTES,ANDREW JONES,0
02,03,MAYOR,HOUSE VOTES,LYDA KREWSON,0
02,03,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
02,03,MAYOR,Total,ANDREW JONES,45
02,03,MAYOR,Total,LYDA KREWSON,123
02,03,MAYOR,Total,ROBB CUNNINGHAM,0
02,04,MAYOR,Polling,ANDREW JONES,27
02,04,MAYOR,Polling,LYDA KREWSON,66
02,04,MAYOR,Polling,ROBB CUNNINGHAM,1
02,04,MAYOR,ABSENTEE,ANDREW JONES,3
02,04,MAYOR,ABSENTEE,LYDA KREWSON,5
02,04,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
02,04,MAYOR,PROVISIONAL,ANDREW JONES,0
02,04,MAYOR,PROVISIONAL,LYDA KREWSON,0
02,04,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
02,04,MAYOR,HOUSE VOTES,ANDREW JONES,0
02,04,MAYOR,HOUSE VOTES,LYDA KREWSON,0
02,04,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
02,04,MAYOR,Total,ANDREW JONES,30
02,04,MAYOR,Total,LYDA KREWSON,71
02,04,MAYOR,Total,ROBB CUNNINGHAM,1
02,05,MAYOR,Polling,ANDREW JONES,44
02,05,MAYOR,Polling,LYDA KREWSON,163
02,05,MAYOR,Polling,ROBB CUNNINGHAM,1
02,05,MAYOR,ABSENTEE,ANDREW JONES,5
02,05,MAYOR,ABSENTEE,LYDA KREWSON,22
02,05,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
02,05,MAYOR,PROVISIONAL,ANDREW JONES,0
02,05,MAYOR,PROVISIONAL,LYDA KREWSON,0
02,05,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
02,05,MAYOR,HOUSE VOTES,ANDREW JONES,0
02,05,MAYOR,HOUSE VOTES,LYDA KREWSON,0
02,05,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
02,05,MAYOR,Total,ANDREW JONES,49
02,05,MAYOR,Total,LYDA KREWSON,185
02,05,MAYOR,Total,ROBB CUNNINGHAM,1
02,06,MAYOR,Polling,ANDREW JONES,0
02,06,MAYOR,Polling,LYDA KREWSON,0
02,06,MAYOR,Polling,ROBB CUNNINGHAM,0
02,06,MAYOR,ABSENTEE,ANDREW JONES,0
02,06,MAYOR,ABSENTEE,LYDA KREWSON,0
02,06,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
02,06,MAYOR,PROVISIONAL,ANDREW JONES,0
02,06,MAYOR,PROVISIONAL,LYDA KREWSON,0
02,06,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
02,06,MAYOR,HOUSE VOTES,ANDREW JONES,0
02,06,MAYOR,HOUSE VOTES,LYDA KREWSON,0
02,06,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
02,06,MAYOR,Total,ANDREW JONES,0
02,06,MAYOR,Total,LYDA KREWSON,0
02,06,MAYOR,Total,ROBB CUNNINGHAM,0
02,07,MAYOR,Polling,ANDREW JONES,52
02,07,MAYOR,Polling,LYDA KREWSON,150
02,07,MAYOR,Polling,ROBB CUNNINGHAM,1
02,07,MAYOR,ABSENTEE,ANDREW JONES,6
02,07,MAYOR,ABSENTEE,LYDA KREWSON,32
02,07,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
02,07,MAYOR,PROVISIONAL,ANDREW JONES,0
02,07,MAYOR,PROVISIONAL,LYDA KREWSON,0
02,07,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
02,07,MAYOR,HOUSE VOTES,ANDREW JONES,0
02,07,MAYOR,HOUSE VOTES,LYDA KREWSON,0
02,07,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
02,07,MAYOR,Total,ANDREW JONES,58
02,07,MAYOR,Total,LYDA KREWSON,182
02,07,MAYOR,Total,ROBB CUNNINGHAM,1
02,08,MAYOR,Polling,ANDREW JONES,41
02,08,MAYOR,Polling,LYDA KREWSON,122
02,08,MAYOR,Polling,ROBB CUNNINGHAM,2
02,08,MAYOR,ABSENTEE,ANDREW JONES,4
02,08,MAYOR,ABSENTEE,LYDA KREWSON,15
02,08,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
02,08,MAYOR,PROVISIONAL,ANDREW JONES,0
02,08,MAYOR,PROVISIONAL,LYDA KREWSON,0
02,08,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
02,08,MAYOR,HOUSE VOTES,ANDREW JONES,0
02,08,MAYOR,HOUSE VOTES,LYDA KREWSON,0
02,08,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
02,08,MAYOR,Total,ANDREW JONES,45
02,08,MAYOR,Total,LYDA KREWSON,137
02,08,MAYOR,Total,ROBB CUNNINGHAM,2
03,01,MAYOR,Polling,ANDREW JONES,10
03,01,MAYOR,Polling,LYDA KREWSON,26
03,01,MAYOR,Polling,ROBB CUNNINGHAM,0
03,01,MAYOR,ABSENTEE,ANDREW JONES,2
03,01,MAYOR,ABSENTEE,LYDA KREWSON,3
03,01,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
03,01,MAYOR,PROVISIONAL,ANDREW JONES,0
03,01,MAYOR,PROVISIONAL,LYDA KREWSON,0
03,01,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
03,01,MAYOR,HOUSE VOTES,ANDREW JONES,0
03,01,MAYOR,HOUSE VOTES,LYDA KREWSON,0
03,01,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
03,01,MAYOR,Total,ANDREW JONES,12
03,01,MAYOR,Total,LYDA KREWSON,29
03,01,MAYOR,Total,ROBB CUNNINGHAM,0
03,02,MAYOR,Polling,ANDREW JONES,30
03,02,MAYOR,Polling,LYDA KREWSON,106
03,02,MAYOR,Polling,ROBB CUNNINGHAM,6
03,02,MAYOR,ABSENTEE,ANDREW JONES,1
03,02,MAYOR,ABSENTEE,LYDA KREWSON,15
03,02,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
03,02,MAYOR,PROVISIONAL,ANDREW JONES,0
03,02,MAYOR,PROVISIONAL,LYDA KREWSON,0
03,02,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
03,02,MAYOR,HOUSE VOTES,ANDREW JONES,0
03,02,MAYOR,HOUSE VOTES,LYDA KREWSON,0
03,02,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
03,02,MAYOR,Total,ANDREW JONES,31
03,02,MAYOR,Total,LYDA KREWSON,121
03,02,MAYOR,Total,ROBB CUNNINGHAM,6
03,03,MAYOR,Polling,ANDREW JONES,11
03,03,MAYOR,Polling,LYDA KREWSON,27
03,03,MAYOR,Polling,ROBB CUNNINGHAM,0
03,03,MAYOR,ABSENTEE,ANDREW JONES,3
03,03,MAYOR,ABSENTEE,LYDA KREWSON,21
03,03,MAYOR,ABSENTEE,ROBB CUNNINGHAM,1
03,03,MAYOR,PROVISIONAL,ANDREW JONES,0
03,03,MAYOR,PROVISIONAL,LYDA KREWSON,0
03,03,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
03,03,MAYOR,HOUSE VOTES,ANDREW JONES,0
03,03,MAYOR,HOUSE VOTES,LYDA KREWSON,0
03,03,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
03,03,MAYOR,Total,ANDREW JONES,14
03,03,MAYOR,Total,LYDA KREWSON,48
03,03,MAYOR,Total,ROBB CUNNINGHAM,1
03,04,MAYOR,Polling,ANDREW JONES,20
03,04,MAYOR,Polling,LYDA KREWSON,66
03,04,MAYOR,Polling,ROBB CUNNINGHAM,0
03,04,MAYOR,ABSENTEE,ANDREW JONES,1
03,04,MAYOR,ABSENTEE,LYDA KREWSON,11
03,04,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
03,04,MAYOR,PROVISIONAL,ANDREW JONES,0
03,04,MAYOR,PROVISIONAL,LYDA KREWSON,0
03,04,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
03,04,MAYOR,HOUSE VOTES,ANDREW JONES,0
03,04,MAYOR,HOUSE VOTES,LYDA KREWSON,0
03,04,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
03,04,MAYOR,Total,ANDREW JONES,21
03,04,MAYOR,Total,LYDA KREWSON,77
03,04,MAYOR,Total,ROBB CUNNINGHAM,0
03,05,MAYOR,Polling,ANDREW JONES,15
03,05,MAYOR,Polling,LYDA KREWSON,50
03,05,MAYOR,Polling,ROBB CUNNINGHAM,0
03,05,MAYOR,ABSENTEE,ANDREW JONES,0
03,05,MAYOR,ABSENTEE,LYDA KREWSON,5
03,05,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
03,05,MAYOR,PROVISIONAL,ANDREW JONES,0
03,05,MAYOR,PROVISIONAL,LYDA KREWSON,0
03,05,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
03,05,MAYOR,HOUSE VOTES,ANDREW JONES,0
03,05,MAYOR,HOUSE VOTES,LYDA KREWSON,0
03,05,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
03,05,MAYOR,Total,ANDREW JONES,15
03,05,MAYOR,Total,LYDA KREWSON,55
03,05,MAYOR,Total,ROBB CUNNINGHAM,0
03,06,MAYOR,Polling,ANDREW JONES,22
03,06,MAYOR,Polling,LYDA KREWSON,68
03,06,MAYOR,Polling,ROBB CUNNINGHAM,0
03,06,MAYOR,ABSENTEE,ANDREW JONES,0
03,06,MAYOR,ABSENTEE,LYDA KREWSON,13
03,06,MAYOR,ABSENTEE,ROBB CUNNINGHAM,1
03,06,MAYOR,PROVISIONAL,ANDREW JONES,0
03,06,MAYOR,PROVISIONAL,LYDA KREWSON,0
03,06,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
03,06,MAYOR,HOUSE VOTES,ANDREW JONES,0
03,06,MAYOR,HOUSE VOTES,LYDA KREWSON,0
03,06,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
03,06,MAYOR,Total,ANDREW JONES,22
03,06,MAYOR,Total,LYDA KREWSON,81
03,06,MAYOR,Total,ROBB CUNNINGHAM,1
03,07,MAYOR,Polling,ANDREW JONES,17
03,07,MAYOR,Polling,LYDA KREWSON,78
03,07,MAYOR,Polling,ROBB CUNNINGHAM,2
03,07,MAYOR,ABSENTEE,ANDREW JONES,3
03,07,MAYOR,ABSENTEE,LYDA KREWSON,6
03,07,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
03,07,MAYOR,PROVISIONAL,ANDREW JONES,0
03,07,MAYOR,PROVISIONAL,LYDA KREWSON,0
03,07,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
03,07,MAYOR,HOUSE VOTES,ANDREW JONES,0
03,07,MAYOR,HOUSE VOTES,LYDA KREWSON,0
03,07,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
03,07,MAYOR,Total,ANDREW JONES,20
03,07,MAYOR,Total,LYDA KREWSON,84
03,07,MAYOR,Total,ROBB CUNNINGHAM,2
03,08,MAYOR,Polling,ANDREW JONES,14
03,08,MAYOR,Polling,LYDA KREWSON,33
03,08,MAYOR,Polling,ROBB CUNNINGHAM,1
03,08,MAYOR,ABSENTEE,ANDREW JONES,3
03,08,MAYOR,ABSENTEE,LYDA KREWSON,5
03,08,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
03,08,MAYOR,PROVISIONAL,ANDREW JONES,0
03,08,MAYOR,PROVISIONAL,LYDA KREWSON,0
03,08,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
03,08,MAYOR,HOUSE VOTES,ANDREW JONES,0
03,08,MAYOR,HOUSE VOTES,LYDA KREWSON,0
03,08,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
03,08,MAYOR,Total,ANDREW JONES,17
03,08,MAYOR,Total,LYDA KREWSON,38
03,08,MAYOR,Total,ROBB CUNNINGHAM,1
03,09,MAYOR,Polling,ANDREW JONES,19
03,09,MAYOR,Polling,LYDA KREWSON,48
03,09,MAYOR,Polling,ROBB CUNNINGHAM,5
03,09,MAYOR,ABSENTEE,ANDREW JONES,6
03,09,MAYOR,ABSENTEE,LYDA KREWSON,14
03,09,MAYOR,ABSENTEE,ROBB CUNNINGHAM,1
03,09,MAYOR,PROVISIONAL,ANDREW JONES,0
03,09,MAYOR,PROVISIONAL,LYDA KREWSON,0
03,09,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
03,09,MAYOR,HOUSE VOTES,ANDREW JONES,0
03,09,MAYOR,HOUSE VOTES,LYDA KREWSON,0
03,09,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
03,09,MAYOR,Total,ANDREW JONES,25
03,09,MAYOR,Total,LYDA KREWSON,62
03,09,MAYOR,Total,ROBB CUNNINGHAM,6
04,01,MAYOR,Polling,ANDREW JONES,25
04,01,MAYOR,Polling,LYDA KREWSON,57
04,01,MAYOR,Polling,ROBB CUNNINGHAM,1
04,01,MAYOR,ABSENTEE,ANDREW JONES,5
04,01,MAYOR,ABSENTEE,LYDA KREWSON,24
04,01,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
04,01,MAYOR,PROVISIONAL,ANDREW JONES,0
04,01,MAYOR,PROVISIONAL,LYDA KREWSON,0
04,01,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
04,01,MAYOR,HOUSE VOTES,ANDREW JONES,0
04,01,MAYOR,HOUSE VOTES,LYDA KREWSON,0
04,01,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
04,01,MAYOR,Total,ANDREW JONES,30
04,01,MAYOR,Total,LYDA KREWSON,81
04,01,MAYOR,Total,ROBB CUNNINGHAM,1
04,02,MAYOR,Polling,ANDREW JONES,42
04,02,MAYOR,Polling,LYDA KREWSON,125
04,02,MAYOR,Polling,ROBB CUNNINGHAM,1
04,02,MAYOR,ABSENTEE,ANDREW JONES,1
04,02,MAYOR,ABSENTEE,LYDA KREWSON,17
04,02,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
04,02,MAYOR,PROVISIONAL,ANDREW JONES,0
04,02,MAYOR,PROVISIONAL,LYDA KREWSON,0
04,02,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
04,02,MAYOR,HOUSE VOTES,ANDREW JONES,0
04,02,MAYOR,HOUSE VOTES,LYDA KREWSON,0
04,02,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
04,02,MAYOR,Total,ANDREW JONES,43
04,02,MAYOR,Total,LYDA KREWSON,142
04,02,MAYOR,Total,ROBB CUNNINGHAM,1
04,03,MAYOR,Polling,ANDREW JONES,19
04,03,MAYOR,Polling,LYDA KREWSON,41
04,03,MAYOR,Polling,ROBB CUNNINGHAM,1
04,03,MAYOR,ABSENTEE,ANDREW JONES,1
04,03,MAYOR,ABSENTEE,LYDA KREWSON,2
04,03,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
04,03,MAYOR,PROVISIONAL,ANDREW JONES,0
04,03,MAYOR,PROVISIONAL,LYDA KREWSON,0
04,03,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
04,03,MAYOR,HOUSE VOTES,ANDREW JONES,0
04,03,MAYOR,HOUSE VOTES,LYDA KREWSON,0
04,03,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
04,03,MAYOR,Total,ANDREW JONES,20
04,03,MAYOR,Total,LYDA KREWSON,43
04,03,MAYOR,Total,ROBB CUNNINGHAM,1
04,04,MAYOR,Polling,ANDREW JONES,28
04,04,MAYOR,Polling,LYDA KREWSON,83
04,04,MAYOR,Polling,ROBB CUNNINGHAM,0
04,04,MAYOR,ABSENTEE,ANDREW JONES,1
04,04,MAYOR,ABSENTEE,LYDA KREWSON,6
04,04,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
04,04,MAYOR,PROVISIONAL,ANDREW JONES,0
04,04,MAYOR,PROVISIONAL,LYDA KREWSON,0
04,04,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
04,04,MAYOR,HOUSE VOTES,ANDREW JONES,0
04,04,MAYOR,HOUSE VOTES,LYDA KREWSON,0
04,04,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
04,04,MAYOR,Total,ANDREW JONES,29
04,04,MAYOR,Total,LYDA KREWSON,89
04,04,MAYOR,Total,ROBB CUNNINGHAM,0
04,05,MAYOR,Polling,ANDREW JONES,18
04,05,MAYOR,Polling,LYDA KREWSON,61
04,05,MAYOR,Polling,ROBB CUNNINGHAM,0
04,05,MAYOR,ABSENTEE,ANDREW JONES,1
04,05,MAYOR,ABSENTEE,LYDA KREWSON,10
04,05,MAYOR,ABSENTEE,ROBB CUNNINGHAM,1
04,05,MAYOR,PROVISIONAL,ANDREW JONES,0
04,05,MAYOR,PROVISIONAL,LYDA KREWSON,0
04,05,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
04,05,MAYOR,HOUSE VOTES,ANDREW JONES,0
04,05,MAYOR,HOUSE VOTES,LYDA KREWSON,0
04,05,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
04,05,MAYOR,Total,ANDREW JONES,19
04,05,MAYOR,Total,LYDA KREWSON,71
04,05,MAYOR,Total,ROBB CUNNINGHAM,1
04,06,MAYOR,Polling,ANDREW JONES,14
04,06,MAYOR,Polling,LYDA KREWSON,46
04,06,MAYOR,Polling,ROBB CUNNINGHAM,0
04,06,MAYOR,ABSENTEE,ANDREW JONES,2
04,06,MAYOR,ABSENTEE,LYDA KREWSON,2
04,06,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
04,06,MAYOR,PROVISIONAL,ANDREW JONES,0
04,06,MAYOR,PROVISIONAL,LYDA KREWSON,0
04,06,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
04,06,MAYOR,HOUSE VOTES,ANDREW JONES,0
04,06,MAYOR,HOUSE VOTES,LYDA KREWSON,0
04,06,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
04,06,MAYOR,Total,ANDREW JONES,16
04,06,MAYOR,Total,LYDA KREWSON,48
04,06,MAYOR,Total,ROBB CUNNINGHAM,0
04,07,MAYOR,Polling,ANDREW JONES,36
04,07,MAYOR,Polling,LYDA KREWSON,72
04,07,MAYOR,Polling,ROBB CUNNINGHAM,1
04,07,MAYOR,ABSENTEE,ANDREW JONES,4
04,07,MAYOR,ABSENTEE,LYDA KREWSON,14
04,07,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
04,07,MAYOR,PROVISIONAL,ANDREW JONES,0
04,07,MAYOR,PROVISIONAL,LYDA KREWSON,0
04,07,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
04,07,MAYOR,HOUSE VOTES,ANDREW JONES,0
04,07,MAYOR,HOUSE VOTES,LYDA KREWSON,0
04,07,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
04,07,MAYOR,Total,ANDREW JONES,40
04,07,MAYOR,Total,LYDA KREWSON,86
04,07,MAYOR,Total,ROBB CUNNINGHAM,1
04,08,MAYOR,Polling,ANDREW JONES,2
04,08,MAYOR,Polling,LYDA KREWSON,13
04,08,MAYOR,Polling,ROBB CUNNINGHAM,0
